date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
1982-10-01,9.54,0.92,29,"1953-10-01 1981-10-01",95.97,1.82,29,"1953-10-01 1981-10-01",13.54,0.91,30,"1952-10-01 1981-10-01",22.4,2.32,29,"1953-10-01 1981-10-01",5.21,1.16,29,"1953-10-01 1981-10-01",72.16,2.96,29,"1953-10-01 1981-10-01",6.39,0.97,30,"1952-10-01 1981-10-01",2.35,1.06,29,"1953-10-01 1981-10-01",117.4,65.82,30,"1952-10-01 1981-10-01",117.38,65.81,30,"1952-10-01 1981-10-01",0.02,0.11,30,"1952-10-01 1981-10-01",0,0,27,"1955-10-01 1981-10-01",,,,
1982-09-01,12.83,1.06,29,"1953-09-01 1981-09-01",94.78,1.94,29,"1953-09-01 1981-09-01",18.29,1.32,30,"1952-09-01 1981-09-01",21.56,2.48,29,"1953-09-01 1981-09-01",8.76,1.19,29,"1953-09-01 1981-09-01",65.74,4.46,29,"1953-09-01 1981-09-01",10.12,0.85,30,"1952-09-01 1981-09-01",1.93,1.02,29,"1953-09-01 1981-09-01",67.66,37.72,30,"1952-09-01 1981-09-01",67.66,37.72,30,"1952-09-01 1981-09-01",0,0,30,"1952-09-01 1981-09-01",0,0,27,"1955-09-01 1981-09-01",,,,
1982-08-01,14.64,1.06,29,"1953-08-01 1981-08-01",92.33,2.62,29,"1953-08-01 1981-08-01",21.55,1.36,30,"1952-08-01 1981-08-01",20.03,1.8,29,"1953-08-01 1981-08-01",10.88,1.08,29,"1953-08-01 1981-08-01",60.04,3.88,29,"1953-08-01 1981-08-01",12.72,0.79,30,"1952-08-01 1981-08-01",2.13,0.72,29,"1953-08-01 1981-08-01",41.61,27.57,30,"1952-08-01 1981-08-01",41.61,27.57,30,"1952-08-01 1981-08-01",0,0,30,"1952-08-01 1981-08-01",0,0,27,"1955-08-01 1981-08-01",,,,
1982-07-01,14.28,1,29,"1953-07-01 1981-07-01",90.37,3.11,29,"1953-07-01 1981-07-01",21.84,1.37,30,"1952-07-01 1981-07-01",20.89,2.07,29,"1953-07-01 1981-07-01",10.42,1.03,29,"1953-07-01 1981-07-01",57.22,3.8,29,"1953-07-01 1981-07-01",12.66,0.85,30,"1952-07-01 1981-07-01",2.24,0.94,29,"1953-07-01 1981-07-01",33.32,23.22,30,"1952-07-01 1981-07-01",33.32,23.22,30,"1952-07-01 1981-07-01",0,0,30,"1952-07-01 1981-07-01",0,0,27,"1955-07-01 1981-07-01",,,,
1982-06-01,12.29,1.19,29,"1953-06-01 1981-06-01",90.57,2.81,29,"1953-06-01 1981-06-01",19.13,1.39,30,"1952-06-01 1981-06-01",21.47,1.53,29,"1953-06-01 1981-06-01",8.22,1.3,29,"1953-06-01 1981-06-01",57.63,3.16,29,"1953-06-01 1981-06-01",10.81,1.01,30,"1952-06-01 1981-06-01",2.5,1,29,"1953-06-01 1981-06-01",49.65,30.74,30,"1952-06-01 1981-06-01",49.65,30.74,30,"1952-06-01 1981-06-01",0,0,30,"1952-06-01 1981-06-01",0,0,27,"1955-06-01 1981-06-01",,,,
1982-05-01,9.65,0.93,29,"1953-05-01 1981-05-01",90.08,2.88,29,"1953-05-01 1981-05-01",16.47,1.28,30,"1952-05-01 1981-05-01",22.82,2.37,29,"1953-05-01 1981-05-01",5.05,1.17,29,"1953-05-01 1981-05-01",56.05,3.53,29,"1953-05-01 1981-05-01",7.89,0.97,30,"1952-05-01 1981-05-01",2.14,0.97,29,"1953-05-01 1981-05-01",52.02,23.88,30,"1952-05-01 1981-05-01",52.02,23.88,30,"1952-05-01 1981-05-01",0,0,30,"1952-05-01 1981-05-01",0,0,27,"1955-05-01 1981-05-01",,,,
1982-04-01,6.63,1.06,29,"1953-04-01 1981-04-01",91.09,3.09,29,"1953-04-01 1981-04-01",12.69,0.96,30,"1952-04-01 1981-04-01",25.25,2.52,29,"1953-04-01 1981-04-01",1.94,1.34,29,"1953-04-01 1981-04-01",58.26,4.19,29,"1953-04-01 1981-04-01",4.76,0.84,30,"1952-04-01 1981-04-01",2.86,1.23,29,"1953-04-01 1981-04-01",62.91,31.32,30,"1952-04-01 1981-04-01",62.47,30.69,30,"1952-04-01 1981-04-01",0.42,1.15,30,"1952-04-01 1981-04-01",0,0.02,27,"1955-04-01 1981-04-01",,,,
1982-03-01,4.61,1.19,29,"1953-03-01 1981-03-01",92.67,2.56,29,"1953-03-01 1981-03-01",9.54,1.14,30,"1952-03-01 1981-03-01",25.75,2.38,29,"1953-03-01 1981-03-01",-0.18,1.56,29,"1953-03-01 1981-03-01",62.85,3.74,29,"1953-03-01 1981-03-01",2.27,1.19,30,"1952-03-01 1981-03-01",3.19,1.17,29,"1953-03-01 1981-03-01",101.54,37.15,30,"1952-03-01 1981-03-01",97.02,36.38,30,"1952-03-01 1981-03-01",5.29,10.4,30,"1952-03-01 1981-03-01",0.3,0.74,27,"1955-03-01 1981-03-01",,,,
1982-02-01,4.2,1.58,29,"1953-02-01 1981-02-01",94.89,2.25,29,"1953-02-01 1981-02-01",7.85,1.42,30,"1952-02-01 1981-02-01",24.38,3.19,29,"1953-02-01 1981-02-01",-0.41,1.84,29,"1953-02-01 1981-02-01",70.31,4,29,"1953-02-01 1981-02-01",1.41,1.4,30,"1952-02-01 1981-02-01",2.97,1.45,29,"1953-02-01 1981-02-01",114.14,48.25,30,"1952-02-01 1981-02-01",106.74,49.4,30,"1952-02-01 1981-02-01",7.2,12.02,30,"1952-02-01 1981-02-01",0.4,0.83,27,"1955-02-01 1981-02-01",,,,
1982-01-01,2.43,2.39,29,"1953-01-01 1981-01-01",94.32,3.52,29,"1953-01-01 1981-01-01",5.34,1.87,30,"1952-01-01 1981-01-01",23.44,4.66,29,"1953-01-01 1981-01-01",-1.98,2.97,29,"1953-01-01 1981-01-01",73.59,6.8,29,"1953-01-01 1981-01-01",-0.12,2.14,30,"1952-01-01 1981-01-01",3.23,1.48,29,"1953-01-01 1981-01-01",149.34,57.75,30,"1952-01-01 1981-01-01",127.15,58.65,30,"1952-01-01 1981-01-01",24.82,26.24,30,"1952-01-01 1981-01-01",1.8,3.4,27,"1955-01-01 1981-01-01",,,,
1981-12-01,3.81,1.92,28,"1953-12-01 1980-12-01",94.91,2.97,28,"1953-12-01 1980-12-01",6.52,1.55,30,"1951-12-01 1980-12-01",24.79,3.06,28,"1953-12-01 1980-12-01",-0.49,2.33,28,"1953-12-01 1980-12-01",75.42,5.24,28,"1953-12-01 1980-12-01",1.19,1.7,30,"1951-12-01 1980-12-01",3.63,0.98,28,"1953-12-01 1980-12-01",182.45,47.3,30,"1951-12-01 1980-12-01",165.18,54.29,30,"1951-12-01 1980-12-01",17.49,23.88,30,"1951-12-01 1980-12-01",1.5,2.98,26,"1955-12-01 1980-12-01",,,,
1981-11-01,5.72,1.55,28,"1953-11-01 1980-11-01",94.85,3.18,28,"1953-11-01 1980-11-01",8.99,1.12,30,"1951-11-01 1980-11-01",24,3.5,28,"1953-11-01 1980-11-01",1.29,1.96,28,"1953-11-01 1980-11-01",72.72,4.77,28,"1953-11-01 1980-11-01",2.78,1.37,30,"1951-11-01 1980-11-01",2.95,1.3,28,"1953-11-01 1980-11-01",150.17,61.51,30,"1951-11-01 1980-11-01",147.11,60.23,30,"1951-11-01 1980-11-01",2.8,5.38,30,"1951-11-01 1980-11-01",0,0.1,26,"1955-11-01 1980-11-01",,,,
1981-10-01,9.56,0.93,28,"1953-10-01 1980-10-01",96.03,1.83,28,"1953-10-01 1980-10-01",13.56,0.9,30,"1951-10-01 1980-10-01",22.4,2.36,28,"1953-10-01 1980-10-01",5.22,1.18,28,"1953-10-01 1980-10-01",72.11,3,28,"1953-10-01 1980-10-01",6.39,0.97,30,"1951-10-01 1980-10-01",2.33,1.07,28,"1953-10-01 1980-10-01",114.11,64.04,30,"1951-10-01 1980-10-01",114.09,64.03,30,"1951-10-01 1980-10-01",0.02,0.11,30,"1951-10-01 1980-10-01",0,0,26,"1955-10-01 1980-10-01",,,,
1981-09-01,12.83,1.08,28,"1953-09-01 1980-09-01",94.8,1.97,28,"1953-09-01 1980-09-01",18.3,1.32,30,"1951-09-01 1980-09-01",21.58,2.52,28,"1953-09-01 1980-09-01",8.73,1.2,28,"1953-09-01 1980-09-01",65.85,4.5,28,"1953-09-01 1980-09-01",10.07,0.86,30,"1951-09-01 1980-09-01",1.89,1.01,28,"1953-09-01 1980-09-01",67.11,37.59,30,"1951-09-01 1980-09-01",67.11,37.59,30,"1951-09-01 1980-09-01",0,0,30,"1951-09-01 1980-09-01",0,0,26,"1955-09-01 1980-09-01",,,,
1981-08-01,14.6,1.06,28,"1953-08-01 1980-08-01",92.39,2.64,28,"1953-08-01 1980-08-01",21.5,1.33,30,"1951-08-01 1980-08-01",19.98,1.82,28,"1953-08-01 1980-08-01",10.82,1.06,28,"1953-08-01 1980-08-01",60.14,3.92,28,"1953-08-01 1980-08-01",12.63,0.75,30,"1951-08-01 1980-08-01",2.13,0.73,28,"1953-08-01 1980-08-01",41.14,27.78,30,"1951-08-01 1980-08-01",41.14,27.78,30,"1951-08-01 1980-08-01",0,0,30,"1951-08-01 1980-08-01",0,0,26,"1955-08-01 1980-08-01",,,,
1981-07-01,14.26,1.01,28,"1953-07-01 1980-07-01",90.36,3.17,28,"1953-07-01 1980-07-01",21.93,1.38,30,"1951-07-01 1980-07-01",20.91,2.1,28,"1953-07-01 1980-07-01",10.39,1.03,28,"1953-07-01 1980-07-01",57.01,3.69,28,"1953-07-01 1980-07-01",12.64,0.83,30,"1951-07-01 1980-07-01",2.26,0.95,28,"1953-07-01 1980-07-01",32.02,23.95,30,"1951-07-01 1980-07-01",32.02,23.95,30,"1951-07-01 1980-07-01",0,0,30,"1951-07-01 1980-07-01",0,0,26,"1955-07-01 1980-07-01",,,,
1981-06-01,12.32,1.2,28,"1953-06-01 1980-06-01",90.44,2.77,28,"1953-06-01 1980-06-01",19.25,1.39,30,"1951-06-01 1980-06-01",21.46,1.55,28,"1953-06-01 1980-06-01",8.25,1.31,28,"1953-06-01 1980-06-01",57.51,3.15,28,"1953-06-01 1980-06-01",10.85,1.01,30,"1951-06-01 1980-06-01",2.44,0.96,28,"1953-06-01 1980-06-01",45.28,27.31,30,"1951-06-01 1980-06-01",45.28,27.31,30,"1951-06-01 1980-06-01",0,0,30,"1951-06-01 1980-06-01",0,0,26,"1955-06-01 1980-06-01",,,,
1981-05-01,9.63,0.94,28,"1953-05-01 1980-05-01",89.94,2.82,28,"1953-05-01 1980-05-01",16.5,1.28,30,"1951-05-01 1980-05-01",22.85,2.4,28,"1953-05-01 1980-05-01",5.02,1.17,28,"1953-05-01 1980-05-01",55.86,3.45,28,"1953-05-01 1980-05-01",7.86,0.96,30,"1951-05-01 1980-05-01",2.15,0.98,28,"1953-05-01 1980-05-01",51.64,23.48,30,"1951-05-01 1980-05-01",51.64,23.48,30,"1951-05-01 1980-05-01",0,0,30,"1951-05-01 1980-05-01",0,0,26,"1955-05-01 1980-05-01",,,,
1981-04-01,6.62,1.08,28,"1953-04-01 1980-04-01",91.03,3.12,28,"1953-04-01 1980-04-01",12.76,1,30,"1951-04-01 1980-04-01",25.17,2.53,28,"1953-04-01 1980-04-01",1.93,1.37,28,"1953-04-01 1980-04-01",58.12,4.2,28,"1953-04-01 1980-04-01",4.71,0.87,30,"1951-04-01 1980-04-01",2.82,1.23,28,"1953-04-01 1980-04-01",59.62,27.68,30,"1951-04-01 1980-04-01",59.33,27.39,30,"1951-04-01 1980-04-01",0.29,0.96,30,"1951-04-01 1980-04-01",0,0.02,26,"1955-04-01 1980-04-01",,,,
1981-03-01,4.56,1.18,28,"1953-03-01 1980-03-01",92.76,2.55,28,"1953-03-01 1980-03-01",9.37,1.18,30,"1951-03-01 1980-03-01",25.78,2.41,28,"1953-03-01 1980-03-01",-0.2,1.58,28,"1953-03-01 1980-03-01",62.96,3.76,28,"1953-03-01 1980-03-01",2.14,1.22,30,"1951-03-01 1980-03-01",3.24,1.16,28,"1953-03-01 1980-03-01",101.03,36.92,30,"1951-03-01 1980-03-01",95.13,36.29,30,"1951-03-01 1980-03-01",6.66,12.17,30,"1951-03-01 1980-03-01",0.3,0.75,26,"1955-03-01 1980-03-01",,,,
1981-02-01,4.18,1.6,28,"1953-02-01 1980-02-01",94.88,2.29,28,"1953-02-01 1980-02-01",7.79,1.43,30,"1951-02-01 1980-02-01",24.46,3.23,28,"1953-02-01 1980-02-01",-0.41,1.88,28,"1953-02-01 1980-02-01",70.32,4.07,28,"1953-02-01 1980-02-01",1.35,1.41,30,"1951-02-01 1980-02-01",2.96,1.47,28,"1953-02-01 1980-02-01",114.79,48.94,30,"1951-02-01 1980-02-01",107.15,49.82,30,"1951-02-01 1980-02-01",7.46,12.03,30,"1951-02-01 1980-02-01",0.5,0.85,26,"1955-02-01 1980-02-01",,,,
1981-01-01,2.3,2.34,28,"1953-01-01 1980-01-01",94.17,3.49,28,"1953-01-01 1980-01-01",5.24,1.79,30,"1951-01-01 1980-01-01",23.66,4.6,28,"1953-01-01 1980-01-01",-2.13,2.91,28,"1953-01-01 1980-01-01",73.21,6.6,28,"1953-01-01 1980-01-01",-0.21,2.08,30,"1951-01-01 1980-01-01",3.3,1.45,28,"1953-01-01 1980-01-01",153.85,56.79,30,"1951-01-01 1980-01-01",130.8,58.5,30,"1951-01-01 1980-01-01",25.69,25.83,30,"1951-01-01 1980-01-01",1.9,3.44,26,"1955-01-01 1980-01-01",,,,
1980-12-01,3.76,1.94,27,"1953-12-01 1979-12-01",94.86,3.02,27,"1953-12-01 1979-12-01",6.57,1.59,30,"1950-12-01 1979-12-01",24.9,3.06,27,"1953-12-01 1979-12-01",-0.55,2.35,27,"1953-12-01 1979-12-01",75.16,5.17,27,"1953-12-01 1979-12-01",1.21,1.73,30,"1950-12-01 1979-12-01",3.62,1,27,"1953-12-01 1979-12-01",181.1,46.43,30,"1950-12-01 1979-12-01",164.8,54.07,30,"1950-12-01 1979-12-01",16.34,23.86,30,"1950-12-01 1979-12-01",1.4,3.02,25,"1955-12-01 1979-12-01",,,,
1980-11-01,5.67,1.55,27,"1953-11-01 1979-11-01",94.81,3.23,27,"1953-11-01 1979-11-01",8.95,1.11,30,"1950-11-01 1979-11-01",23.99,3.56,27,"1953-11-01 1979-11-01",1.22,1.97,27,"1953-11-01 1979-11-01",72.54,4.76,27,"1953-11-01 1979-11-01",2.73,1.35,30,"1950-11-01 1979-11-01",2.92,1.32,27,"1953-11-01 1979-11-01",143.15,54.37,30,"1950-11-01 1979-11-01",139.79,52.77,30,"1950-11-01 1979-11-01",3.11,5.47,30,"1950-11-01 1979-11-01",0,0.1,25,"1955-11-01 1979-11-01",,,,
1980-10-01,9.54,0.95,27,"1953-10-01 1979-10-01",95.96,1.83,27,"1953-10-01 1979-10-01",13.47,0.88,30,"1950-10-01 1979-10-01",22.51,2.33,27,"1953-10-01 1979-10-01",5.21,1.2,27,"1953-10-01 1979-10-01",72.26,2.96,27,"1953-10-01 1979-10-01",6.4,0.97,30,"1950-10-01 1979-10-01",2.4,1.02,27,"1953-10-01 1979-10-01",118.32,64.35,30,"1950-10-01 1979-10-01",118.3,64.34,30,"1950-10-01 1979-10-01",0.02,0.11,30,"1950-10-01 1979-10-01",0,0,25,"1955-10-01 1979-10-01",,,,
1980-09-01,12.85,1.09,27,"1953-09-01 1979-09-01",94.82,2,27,"1953-09-01 1979-09-01",18.35,1.32,30,"1950-09-01 1979-09-01",21.6,2.56,27,"1953-09-01 1979-09-01",8.74,1.23,27,"1953-09-01 1979-09-01",65.76,4.56,27,"1953-09-01 1979-09-01",10.04,0.86,30,"1950-09-01 1979-09-01",1.9,1.03,27,"1953-09-01 1979-09-01",64.93,37.64,30,"1950-09-01 1979-09-01",64.93,37.64,30,"1950-09-01 1979-09-01",0,0,30,"1950-09-01 1979-09-01",0,0,25,"1955-09-01 1979-09-01",,,,
1980-08-01,14.65,1.05,27,"1953-08-01 1979-08-01",92.44,2.68,27,"1953-08-01 1979-08-01",21.57,1.33,30,"1950-08-01 1979-08-01",19.96,1.85,27,"1953-08-01 1979-08-01",10.85,1.07,27,"1953-08-01 1979-08-01",60.08,3.97,27,"1953-08-01 1979-08-01",12.63,0.75,30,"1950-08-01 1979-08-01",2.12,0.75,27,"1953-08-01 1979-08-01",42.4,27.78,30,"1950-08-01 1979-08-01",42.4,27.78,30,"1950-08-01 1979-08-01",0,0,30,"1950-08-01 1979-08-01",0,0,25,"1955-08-01 1979-08-01",,,,
1980-07-01,14.26,1.03,27,"1953-07-01 1979-07-01",90.26,3.18,27,"1953-07-01 1979-07-01",21.99,1.36,30,"1950-07-01 1979-07-01",20.93,2.14,27,"1953-07-01 1979-07-01",10.38,1.05,27,"1953-07-01 1979-07-01",56.78,3.55,27,"1953-07-01 1979-07-01",12.63,0.84,30,"1950-07-01 1979-07-01",2.26,0.97,27,"1953-07-01 1979-07-01",30.96,23.04,30,"1950-07-01 1979-07-01",30.96,23.04,30,"1950-07-01 1979-07-01",0,0,30,"1950-07-01 1979-07-01",0,0,25,"1955-07-01 1979-07-01",,,,
1980-06-01,12.34,1.22,27,"1953-06-01 1979-06-01",90.33,2.76,27,"1953-06-01 1979-06-01",19.34,1.38,30,"1950-06-01 1979-06-01",21.53,1.53,27,"1953-06-01 1979-06-01",8.24,1.33,27,"1953-06-01 1979-06-01",57.33,3.05,27,"1953-06-01 1979-06-01",10.87,1.01,30,"1950-06-01 1979-06-01",2.44,0.98,27,"1953-06-01 1979-06-01",43.24,24.8,30,"1950-06-01 1979-06-01",43.24,24.8,30,"1950-06-01 1979-06-01",0,0,30,"1950-06-01 1979-06-01",0,0,25,"1955-06-01 1979-06-01",,,,
1980-05-01,9.6,0.94,27,"1953-05-01 1979-05-01",89.84,2.82,27,"1953-05-01 1979-05-01",16.47,1.3,30,"1950-05-01 1979-05-01",22.88,2.44,27,"1953-05-01 1979-05-01",4.98,1.18,27,"1953-05-01 1979-05-01",55.65,3.33,27,"1953-05-01 1979-05-01",7.79,0.99,30,"1950-05-01 1979-05-01",2.17,1,27,"1953-05-01 1979-05-01",50.83,23.85,30,"1950-05-01 1979-05-01",50.83,23.85,30,"1950-05-01 1979-05-01",0,0,30,"1950-05-01 1979-05-01",0,0,25,"1955-05-01 1979-05-01",,,,
1980-04-01,6.58,1.08,27,"1953-04-01 1979-04-01",91.05,3.18,27,"1953-04-01 1979-04-01",12.7,0.96,30,"1950-04-01 1979-04-01",25.2,2.57,27,"1953-04-01 1979-04-01",1.9,1.39,27,"1953-04-01 1979-04-01",58.18,4.27,27,"1953-04-01 1979-04-01",4.64,0.87,30,"1950-04-01 1979-04-01",2.84,1.25,27,"1953-04-01 1979-04-01",59.72,27.72,30,"1950-04-01 1979-04-01",59.43,27.44,30,"1950-04-01 1979-04-01",0.29,0.96,30,"1950-04-01 1979-04-01",0,0.02,25,"1955-04-01 1979-04-01",,,,
1980-03-01,4.57,1.2,27,"1953-03-01 1979-03-01",92.73,2.59,27,"1953-03-01 1979-03-01",9.35,1.19,30,"1950-03-01 1979-03-01",25.68,2.4,27,"1953-03-01 1979-03-01",-0.21,1.61,27,"1953-03-01 1979-03-01",62.88,3.8,27,"1953-03-01 1979-03-01",2.13,1.22,30,"1950-03-01 1979-03-01",3.26,1.17,27,"1953-03-01 1979-03-01",102.64,38.9,30,"1950-03-01 1979-03-01",96.75,38.55,30,"1950-03-01 1979-03-01",6.66,12.17,30,"1950-03-01 1979-03-01",0.3,0.76,25,"1955-03-01 1979-03-01",,,,
1980-02-01,4.14,1.62,27,"1953-02-01 1979-02-01",94.86,2.33,27,"1953-02-01 1979-02-01",7.73,1.44,30,"1950-02-01 1979-02-01",24.62,3.17,27,"1953-02-01 1979-02-01",-0.46,1.89,27,"1953-02-01 1979-02-01",70.12,4.01,27,"1953-02-01 1979-02-01",1.27,1.39,30,"1950-02-01 1979-02-01",2.99,1.49,27,"1953-02-01 1979-02-01",115.28,49.76,30,"1950-02-01 1979-02-01",107.57,50.56,30,"1950-02-01 1979-02-01",7.57,11.98,30,"1950-02-01 1979-02-01",0.5,0.86,25,"1955-02-01 1979-02-01",,,,
1980-01-01,2.42,2.29,27,"1953-01-01 1979-01-01",94.39,3.36,27,"1953-01-01 1979-01-01",5.02,2.3,30,"1950-01-01 1979-01-01",23.75,4.65,27,"1953-01-01 1979-01-01",-1.97,2.84,27,"1953-01-01 1979-01-01",73.66,6.28,27,"1953-01-01 1979-01-01",-0.44,2.66,30,"1950-01-01 1979-01-01",3.38,1.42,27,"1953-01-01 1979-01-01",155.67,55.37,30,"1950-01-01 1979-01-01",129.82,59.68,30,"1950-01-01 1979-01-01",28.46,28.42,30,"1950-01-01 1979-01-01",1.9,3.5,25,"1955-01-01 1979-01-01",,,,
1979-12-01,3.68,1.93,26,"1953-12-01 1978-12-01",94.84,3.07,26,"1953-12-01 1978-12-01",6.45,1.57,30,"1949-12-01 1978-12-01",24.76,3.03,26,"1953-12-01 1978-12-01",-0.61,2.37,26,"1953-12-01 1978-12-01",75.16,5.27,26,"1953-12-01 1978-12-01",1.09,1.72,30,"1949-12-01 1978-12-01",3.6,1.01,26,"1953-12-01 1978-12-01",177.27,42.4,30,"1949-12-01 1978-12-01",160.56,49.39,30,"1949-12-01 1978-12-01",16.75,23.68,30,"1949-12-01 1978-12-01",1.5,3.07,24,"1955-12-01 1978-12-01",,,,
1979-11-01,5.7,1.58,26,"1953-11-01 1978-11-01",94.74,3.28,26,"1953-11-01 1978-11-01",9.06,1.24,30,"1949-11-01 1978-11-01",24.28,3.32,26,"1953-11-01 1978-11-01",1.27,1.99,26,"1953-11-01 1978-11-01",72.45,4.82,26,"1953-11-01 1978-11-01",2.89,1.38,30,"1949-11-01 1978-11-01",2.99,1.29,26,"1953-11-01 1978-11-01",145.94,53.33,30,"1949-11-01 1978-11-01",142.58,51.88,30,"1949-11-01 1978-11-01",3.11,5.47,30,"1949-11-01 1978-11-01",0,0.1,24,"1955-11-01 1978-11-01",,,,
1979-10-01,9.5,0.94,26,"1953-10-01 1978-10-01",95.87,1.81,26,"1953-10-01 1978-10-01",13.42,0.9,30,"1949-10-01 1978-10-01",22.57,2.35,26,"1953-10-01 1978-10-01",5.17,1.2,26,"1953-10-01 1978-10-01",71.98,2.65,26,"1953-10-01 1978-10-01",6.31,1.04,30,"1949-10-01 1978-10-01",2.42,1.04,26,"1953-10-01 1978-10-01",118.88,64.09,30,"1949-10-01 1978-10-01",118.86,64.08,30,"1949-10-01 1978-10-01",0.02,0.11,30,"1949-10-01 1978-10-01",0,0,24,"1955-10-01 1978-10-01",,,,
1979-09-01,12.81,1.1,26,"1953-09-01 1978-09-01",94.77,2.02,26,"1953-09-01 1978-09-01",18.36,1.34,30,"1949-09-01 1978-09-01",21.57,2.61,26,"1953-09-01 1978-09-01",8.68,1.22,26,"1953-09-01 1978-09-01",65.64,4.61,26,"1953-09-01 1978-09-01",9.98,0.82,30,"1949-09-01 1978-09-01",1.87,1.04,26,"1953-09-01 1978-09-01",63.13,38.21,30,"1949-09-01 1978-09-01",63.13,38.21,30,"1949-09-01 1978-09-01",0,0,30,"1949-09-01 1978-09-01",0,0,24,"1955-09-01 1978-09-01",,,,
1979-08-01,14.64,1.07,26,"1953-08-01 1978-08-01",92.41,2.72,26,"1953-08-01 1978-08-01",21.54,1.33,30,"1949-08-01 1978-08-01",19.92,1.87,26,"1953-08-01 1978-08-01",10.82,1.08,26,"1953-08-01 1978-08-01",60.01,4.03,26,"1953-08-01 1978-08-01",12.59,0.75,30,"1949-08-01 1978-08-01",2.11,0.76,26,"1953-08-01 1978-08-01",42.46,27.73,30,"1949-08-01 1978-08-01",42.46,27.73,30,"1949-08-01 1978-08-01",0,0,30,"1949-08-01 1978-08-01",0,0,24,"1955-08-01 1978-08-01",,,,
1979-07-01,14.27,1.05,26,"1953-07-01 1978-07-01",90.2,3.23,26,"1953-07-01 1978-07-01",21.95,1.35,30,"1949-07-01 1978-07-01",20.94,2.18,26,"1953-07-01 1978-07-01",10.36,1.06,26,"1953-07-01 1978-07-01",56.8,3.62,26,"1953-07-01 1978-07-01",12.58,0.86,30,"1949-07-01 1978-07-01",2.28,0.99,26,"1953-07-01 1978-07-01",31.12,23.02,30,"1949-07-01 1978-07-01",31.12,23.02,30,"1949-07-01 1978-07-01",0,0,30,"1949-07-01 1978-07-01",0,0,24,"1955-07-01 1978-07-01",,,,
1979-06-01,12.36,1.24,26,"1953-06-01 1978-06-01",90.36,2.81,26,"1953-06-01 1978-06-01",19.32,1.37,30,"1949-06-01 1978-06-01",21.47,1.53,26,"1953-06-01 1978-06-01",8.28,1.35,26,"1953-06-01 1978-06-01",57.51,2.96,26,"1953-06-01 1978-06-01",10.85,1.02,30,"1949-06-01 1978-06-01",2.43,1,26,"1953-06-01 1978-06-01",43.83,24.7,30,"1949-06-01 1978-06-01",43.83,24.7,30,"1949-06-01 1978-06-01",0,0,30,"1949-06-01 1978-06-01",0,0,24,"1955-06-01 1978-06-01",,,,
1979-05-01,9.58,0.96,26,"1953-05-01 1978-05-01",89.79,2.87,26,"1953-05-01 1978-05-01",16.5,1.33,30,"1949-05-01 1978-05-01",22.9,2.48,26,"1953-05-01 1978-05-01",4.97,1.2,26,"1953-05-01 1978-05-01",55.64,3.39,26,"1953-05-01 1978-05-01",7.76,0.98,30,"1949-05-01 1978-05-01",2.19,1.01,26,"1953-05-01 1978-05-01",50.53,24.04,30,"1949-05-01 1978-05-01",50.53,24.04,30,"1949-05-01 1978-05-01",0,0,30,"1949-05-01 1978-05-01",0,0,24,"1955-05-01 1978-05-01",,,,
1979-04-01,6.57,1.1,26,"1953-04-01 1978-04-01",91,3.23,26,"1953-04-01 1978-04-01",12.71,0.97,30,"1949-04-01 1978-04-01",25.24,2.62,26,"1953-04-01 1978-04-01",1.89,1.41,26,"1953-04-01 1978-04-01",58.08,4.32,26,"1953-04-01 1978-04-01",4.64,0.87,30,"1949-04-01 1978-04-01",2.91,1.23,26,"1953-04-01 1978-04-01",59.54,27.75,30,"1949-04-01 1978-04-01",59.26,27.46,30,"1949-04-01 1978-04-01",0.29,0.96,30,"1949-04-01 1978-04-01",0,0.02,24,"1955-04-01 1978-04-01",,,,
1979-03-01,4.54,1.22,26,"1953-03-01 1978-03-01",92.74,2.64,26,"1953-03-01 1978-03-01",9.3,1.13,30,"1949-03-01 1978-03-01",25.78,2.4,26,"1953-03-01 1978-03-01",-0.23,1.64,26,"1953-03-01 1978-03-01",63,3.83,26,"1953-03-01 1978-03-01",2.11,1.21,30,"1949-03-01 1978-03-01",3.27,1.2,26,"1953-03-01 1978-03-01",103.5,38.16,30,"1949-03-01 1978-03-01",97.61,37.94,30,"1949-03-01 1978-03-01",6.66,12.17,30,"1949-03-01 1978-03-01",0.3,0.78,24,"1955-03-01 1978-03-01",,,,
